@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012311,60012311,Karolinska Institutet,Stockholm,Sweden,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011918,60011918,Spedali Civili Di Brescia,Brescia,Italy,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011641,60011641,Michael E. DeBakey VA Medical Center,Houston,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011149,60011149,Trinity College Dublin,Dublin,Ireland,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009963,60009963,Hôpitaux Universitaires de Genève,Geneva,Switzerland,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008088,60008088,Universidade de São Paulo,Sao Paulo,Brazil,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006564,60006564,Rigshospitalet,Copenhagen,Denmark,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006511,60006511,Jane &amp; Terry Semel Institute for Neuroscience &amp; Human Behavior,Los Angeles,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005247,60005247,David Geffen School of Medicine at UCLA,Los Angeles,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004718,60004718,Université de Genève,Geneva,Switzerland,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003942,60003942,Universidad Adolfo Ibáñez,Santiago,Chile,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003915,60003915,Vanderbilt University,Nashville,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002946,60002946,Facultad de Medicina de la Universidad de Chile,Santiago,Chile,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002441,60002441,Baylor College of Medicine,Houston,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001602,60001602,Instituto de Salud Carlos III,Madrid,Spain,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001422,60001422,Sorbonne Université,Paris,France,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000874,60000874,Université Catholique de Louvain,Louvain-la-Neuve,Belgium,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000146,60000146,Clinica Alemana,Santiago,Chile,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/131958622,131958622,American Association for Geriatric Psychiatry,Brentwood,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/130263689,130263689,Scottish Brain Sciences,Edinburgh,United Kingdom,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/129001193,129001193,Medical Office for MIND Institute (MEA),Miami,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/121384462,121384462,Amsterdam UMC,Amsterdam,Netherlands,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,2
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113050,60113050,The Michael J. Fox Foundation for Parkinson‘s Research,New York,United States,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60089593,60089593,"Metropolitan Medical Center, Manila",Manila,Philippines,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033267,60033267,Hospital Universitario Virgen del Rocío,Sevilla,Spain,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029157,60029157,Universiti Malaya,Kuala Lumpur,Malaysia,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027565,60027565,Columbia University Irving Medical Center,New York,United States,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025709,60025709,The University of Sydney,Sydney,Australia,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024609,60024609,Indiana University-Purdue University Indianapolis,Indianapolis,United States,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014120,60014120,Hospital de Clinicas de Porto Alegre,Porto Alegre,Brazil,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012408,60012408,Universität zu Lübeck,Lubeck,Germany,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011463,60011463,UNSW Medicine,Kensington,Australia,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006726,60006726,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005681,60005681,Tel Aviv University,Tel Aviv-Yafo,Israel,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002773,60002773,Garvan Institute of Medical Research,Sydney,Australia,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013473,60013473,Nara Medical University,Kashihara,Japan,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018859,60018859,Mayo Clinic Graduate School of Biomedical Sciences,Rochester,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013780,60013780,National Institute of Neurological Disorders and Stroke,Bethesda,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008438,60008438,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Bethesda,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/130739584,130739584,DataTecnica LLC,Washington,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030769,60030769,Vanderbilt University Medical Center,Nashville,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010060,60010060,Vanderbilt University School of Engineering,Nashville,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60138958,60138958,National Center on Homelessness Among Veterans,Tampa,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026610,60026610,Clemson University,Clemson,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012516,60012516,UTHealth Houston School of Public Health,Houston,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010060,60010060,Vanderbilt University School of Engineering,Nashville,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006514,60006514,Oklahoma State University,Stillwater,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071115,60071115,Læknadeild Háskóla Íslands,Reykjavik,Iceland,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031576,60031576,University of Vermont Larner College of Medicine,Burlington,United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018573,60018573,The University of Texas Health Science Center at San Antonio,San Antonio,United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026306,60026306,University of Nebraska–Lincoln,Lincoln,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009358,60009358,Linköpings Universitet,Linkoping,Sweden,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007241,60007241,Texas Tech University Health Sciences Center at Amarillo,Amarillo,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60199625,60199625,Lagos University Teaching Hospital,Lagos,Nigeria,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60119925,60119925,Department of Clinical Neurosciences,Cambridge,United Kingdom,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112006,60112006,Centogene AG,Rostock,Germany,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032838,60032838,Stanford University School of Medicine,Stanford,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031970,60031970,UCSF School of Medicine,San Francisco,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024541,60024541,NYU Grossman School of Medicine,New York,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024019,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022148,60022148,University College London,London,United Kingdom,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013780,60013780,National Institute of Neurological Disorders and Stroke,Bethesda,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012662,60012662,UCL Great Ormond Street Institute of Child Health,London,United Kingdom,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010984,60010984,Stanford Cancer Institute,Stanford,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005247,60005247,David Geffen School of Medicine at UCLA,Los Angeles,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/130739584,130739584,DataTecnica LLC,Washington,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/127131186,127131186,Aligning Science Across Parkinson’s (ASAP) Collaborative Research Network,Chevy Chase,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032302,60032302,Milken Institute School of Public Health,"Washington, D.C.",United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023988,60023988,University of Maryland School of Nursing,Baltimore,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014232,60014232,VA Medical Center,NA,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013180,60013180,Universitatea de Medicina si Farmacie Iuliu Hatieganu din Cluj-Napoca,Cluj Napoca,Romania,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012957,60012957,University of Maryland School of Medicine,Baltimore,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60279952,60279952,Department of Biomedical Engineering,Chapel Hill,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60142163,60142163,Department of Nutrition,Chapel Hill,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60077233,60077233,The George W. Woodruff School of Mechanical Engineering,Atlanta,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020469,60020469,UNC School of Medicine,Chapel Hill,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60276418,60276418,Regeneron Genetics Center,Tarrytown,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60264856,60264856,Fondazione Human Technopole,Milan,Italy,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60253253,60253253,Novo Nordisk Foundation Center for Protein Research,Copenhagen,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60136211,60136211,Deutsches Zentrum für Diabetesforschung,Oberschleissheim,Germany,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60136205,60136205,Sjællands Universitetshospital,Roskilde,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120015,60120015,Department of Haematology,Cambridge,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120011,60120011,Department of Public Health and Primary Care,Cambridge,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120001,60120001,Department of Oncology,Cambridge,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60117142,60117142,Amsterdam Public Health,Amsterdam,Netherlands,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113338,60113338,"EURAC Research, Institute for Biomedicine",Bolzano,Italy,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110825,60110825,Edinburgh Medical School,Edinburgh,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105918,60105918,VA Boston Healthcare System,West Roxbury,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60087206,60087206,"School of Medicine, University of Split",Split,Croatia,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60083544,60083544,Azienda Sanitaria di Firenze,Florence,Italy,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071123,60071123,deCODE genetics,Reykjavik,Iceland,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071115,60071115,Læknadeild Háskóla Íslands,Reykjavik,Iceland,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60060733,60060733,Azienda Ospedaliera Universitaria Integrata Verona,Verona,Italy,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032724,60032724,University Medical Center Utrecht,Utrecht,Netherlands,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031798,60031798,IRCCS Burlo Garofolo,Trieste,Italy,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031101,60031101,University of Cambridge,Cambridge,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030968,60030968,NHS Blood and Transplant,Bristol,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028758,60028758,Finnish Red Cross Blood Service,Helsinki,Finland,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028717,60028717,Ludwig-Maximilians-Universität München,Munich,Germany,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025543,60025543,Statens Serum Institut,Copenhagen,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024544,60024544,University College London Hospitals NHS Foundation Trust,London,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023882,60023882,Aarhus Universitetshospital,Aarhus,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022148,60022148,University College London,London,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022134,60022134,Aalborg University,Aalborg,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021328,60021328,Churchill Hospital,Oxford,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019140,60019140,Fakultetet Health,Aarhus,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018363,60018363,Università degli Studi di Trieste,Trieste,Italy,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017743,60017743,Kræftens Bekæmpelse,Copenhagen,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017488,60017488,Addenbrooke's Hospital,Cambridge,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016390,60016390,Cambridge University Hospitals NHS Foundation Trust,Cambridge,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015591,60015591,Odense Universitetshospital,Odense,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015555,60015555,Aalborg Universitetshospital,Aalborg,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015199,60015199,Copenhagen University Hospital,Copenhagen,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015043,60015043,Universidade Federal do Parana,Curitiba,Brazil,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013332,60013332,Det Sundhedsvidenskabelige Fakultet,Copenhagen,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012914,60012914,MRC Human Genetics Unit,Edinburgh,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011170,60011170,Tampere University,Tampere,Finland,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010973,60010973,"University of Edinburgh, College of Medicine and Veterinary Medicine",Edinburgh,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006564,60006564,Rigshospitalet,Copenhagen,Denmark,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006027,60006027,Universitair Medisch Centrum Groningen,Groningen,Netherlands,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002952,60002952,Helsingin Yliopisto,Helsinki,Finland,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002776,60002776,Sanquin Research,Amsterdam,Netherlands,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002634,60002634,University of Oxford Medical Sciences Division,Oxford,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002573,60002573,Radboud University Medical Center,Nijmegen,Netherlands,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/132023292,132023292,FINBB - Finnish biobank cooperative,Kuopio,Finland,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/132022578,132022578,msg life central europe gmbh,Munich,Germany,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/118424982,118424982,NIHR Blood and Transplant Research Unit in Donor Health and Behaviour,Cambridge,United Kingdom,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/105825427,105825427,Institute of Epidemiology,Oberschleissheim,Germany,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/101490763,101490763,General Central Hospital,Bolzano,Italy,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60111194,60111194,23andMe Inc.,Mountain View,United States,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026245,60026245,Charité – Universitätsmedizin Berlin,Berlin,Germany,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027432,60027432,"Booz Allen Hamilton, Inc.",McLean,United States,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60121547,60121547,Department of Medicine,La Jolla,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031437,60031437,Wake Forest University School of Medicine,Winston Salem,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026479,60026479,University of Exeter,Exeter,United Kingdom,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019595,60019595,Wayne State University School of Medicine,Detroit,United States,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60171138,60171138,University of Dundee School of Medicine,Dundee,United Kingdom,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60118633,60118633,Lee Kong Chian School of Medicine,Singapore City,Singapore,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071822,60071822,Tribhuvan University Teaching Hospital,Kathmandu,Nepal,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031198,60031198,"A-Star, Genome Institute of Singapore",Singapore City,Singapore,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029310,60029310,Zhejiang University School of Medicine,Hangzhou,China,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029157,60029157,Universiti Malaya,Kuala Lumpur,Malaysia,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024019,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021160,60021160,Cleveland Clinic Foundation,Cleveland,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015196,60015196,Universitätsklinikum Schleswig-Holstein Campus Lübeck,Lubeck,Germany,21
