@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071115,60071115,Læknadeild Háskóla Íslands,Reykjavik,Iceland,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032542,60032542,St George's University Hospitals NHS Foundation Trust,London,United Kingdom,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028717,60028717,Ludwig-Maximilians-Universität München,Munich,Germany,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024285,60024285,Singapore Eye Research Institute,Singapore City,Singapore,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023317,60023317,UC Davis School of Medicine,Sacramento,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021568,60021568,McGovern Medical School,Houston,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018573,60018573,The University of Texas Health Science Center at San Antonio,San Antonio,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017161,60017161,National University of Singapore,Singapore City,Singapore,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016660,60016660,University of Michigan School of Public Health,Ann Arbor,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013794,60013794,University of Mississippi School of Medicine,Jackson,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012516,60012516,UTHealth Houston School of Public Health,Houston,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006385,60006385,Boston University Chobanian &amp; Avedisian School of Medicine,Boston,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006288,60006288,Delft University of Technology,Delft,Netherlands,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006224,60006224,Medizinische Universität Graz,Graz,Austria,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005248,60005248,Johns Hopkins University,Baltimore,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004120,60004120,NHS Lothian,Edinburgh,United Kingdom,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004109,60004109,University of Mississippi Medical Center,Jackson,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002634,60002634,University of Oxford Medical Sciences Division,Oxford,United Kingdom,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032373,60032373,The Graduate Center,New York,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027053,60027053,National Cancer Institute at Frederick,Frederick,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011032,60011032,"University of Aberdeen School of Medicine, Medical Sciences and Nutrition",Aberdeen,United Kingdom,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007493,60007493,Universität Bonn,Bonn,Germany,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60274640,60274640,RIKEN Center for Integrative Medical Sciences,Yokohama,Japan,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60178602,60178602,Graduate School of Medicine,Tokyo,Japan,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60175967,60175967,Graduate School of Medicine,Suita,Japan,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60162089,60162089,"School of Medicine, Dentistry &amp; Nursing",Glasgow,United Kingdom,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60138297,60138297,The Lundquist Institute,Torrance,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60122541,60122541,Dell Medical School,Austin,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60119317,60119317,Graduate School of Medicine,Kyoto,Japan,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60116091,60116091,Bordeaux Population Health Research Center (BPH),Bordeaux,France,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110825,60110825,Edinburgh Medical School,Edinburgh,United Kingdom,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106793,60106793,Institut des Maladies Neurodégénératives,Bordeaux,France,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106629,60106629,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V.,Berlin,Germany,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104665,60104665,Université de Lille,Lille,France,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103674,60103674,Deutsches Zentrum für Neurodegenerative Erkrankungen,Bonn,Germany,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102125,60102125,Université de Bordeaux,Bordeaux,France,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60082336,60082336,"University of New South Wales Faculty of Medicine, School of Psychiatry",Kensington,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031004,60031004,The University of Queensland,Brisbane,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029445,60029445,University of Minnesota Twin Cities,Minneapolis,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029230,60029230,Heersink School of Medicine,Birmingham,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029082,60029082,Faculty of Medicine,Ioannina,Greece,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027621,60027621,Menzies Institute for Medical Research,Hobart,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027565,60027565,Columbia University Irving Medical Center,New York,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027512,60027512,University of Texas Health Science Center at Houston,Houston,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026553,60026553,University of Melbourne,Melbourne,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025709,60025709,The University of Sydney,Sydney,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023009,60023009,Penn Medicine,Philadelphia,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022773,60022773,Neuroscience Research Australia,Sydney,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022109,60022109,Queen Mary University of London,London,United Kingdom,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022056,60022056,Kaiser Permanente Division of Research,Oakland,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019939,60019939,Murdoch University,Perth,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018691,60018691,Rush University Medical Center,Chicago,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018573,60018573,The University of Texas Health Science Center at San Antonio,San Antonio,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017803,60017803,Western Sydney University,Penrith,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017724,60017724,CHU Lille,Lille,France,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017457,60017457,Kaiser Permanente,Oakland,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016660,60016660,University of Michigan School of Public Health,Ann Arbor,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015998,60015998,Group Health Cooperative,Seattle,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015356,60015356,University of Tasmania,Hobart,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014439,60014439,"University of California, Davis",Davis,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013223,60013223,School of Public Health,Minneapolis,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012516,60012516,UTHealth Houston School of Public Health,Houston,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011520,60011520,King's College London,London,United Kingdom,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011463,60011463,UNSW Medicine,Kensington,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011374,60011374,Tohoku University Hospital,Sendai,Japan,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009452,60009452,Rush Alzheimer’s Disease Center,Chicago,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008435,60008435,Tohoku University,Sendai,Japan,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006385,60006385,Boston University Chobanian &amp; Avedisian School of Medicine,Boston,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006288,60006288,Delft University of Technology,Delft,Netherlands,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006224,60006224,Medizinische Universität Graz,Graz,Austria,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004493,60004493,National Ageing Research Institute,Melbourne,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004109,60004109,University of Mississippi Medical Center,Jackson,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001801,60001801,Prince of Wales Hospital,Sydney,Australia,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001361,60001361,University of Pittsburgh School of Medicine,Pittsburgh,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001001,60001001,Broad Institute,Cambridge,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000905,60000905,Inserm,Paris,France,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000445,60000445,Institut Pasteur de Lille,Lille,France,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60111308,60111308,Azienda Ospedaliera - Universitaria Città della Salute e della Scienza di Torino,Turin,Italy,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021160,60021160,Cleveland Clinic Foundation,Cleveland,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012259,60012259,Università degli Studi di Torino,Turin,Italy,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006762,60006762,Uniformed Services University of the Health Sciences,Bethesda,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006577,60006577,National Institutes of Health (NIH),Bethesda,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005200,60005200,Duke University School of Medicine,Durham,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001362,60001362,Barrow Neurological Institute,Phoenix,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60068728,60068728,Akershus University Hospital,Lorenskog,Norway,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030840,60030840,Københavns Universitet,Copenhagen,Denmark,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60278571,60278571,National Institute for Health and Care Research,Royston,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60253102,60253102,Novo Nordisk Foundation Center for Basic Metabolic Research,Copenhagen,Denmark,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60176939,60176939,NIHR Imperial Biomedical Research Centre,London,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60175886,60175886,MRC Centre for Environment and Health,London,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60172345,60172345,"Faculty of Biology, Medicine and Health",Manchester,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60171766,60171766,College of Life Sciences,Leicester,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60171764,60171764,Bristol Medical School,Bristol,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60157965,60157965,Sygehus Lillebælt - Vejle,Vejle,Denmark,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120011,60120011,Department of Public Health and Primary Care,Cambridge,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60118587,60118587,"Institutionen för Kliniska Vetenskaper, Malmö",Malmo,Sweden,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113880,60113880,"Hamad Bin Khalifa University, College of Health and Life Sciences",Doha,Qatar,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110890,60110890,Centro de Estatística e Aplicações da Universidade de Lisboa,Lisbon,Portugal,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106762,60106762,Universitäre Herz- und Gefäßzentrum UKE Hamburg GmbH,Hamburg,Germany,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106629,60106629,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V.,Berlin,Germany,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104546,60104546,Terveyden ja Hyvinvoinnin Laitos,Helsinki,Finland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103673,60103673,Itä-Suomen yliopisto,Kuopio,Finland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60085943,60085943,"Population Health Research Institute, Ontario",Hamilton,Canada,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071123,60071123,deCODE genetics,Reykjavik,Iceland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071115,60071115,Læknadeild Háskóla Íslands,Reykjavik,Iceland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032724,60032724,University Medical Center Utrecht,Utrecht,Netherlands,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032619,60032619,Université Laval,Quebec,Canada,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032256,60032256,Università degli Studi di Verona,Verona,Italy,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031331,60031331,London School of Hygiene &amp; Tropical Medicine,London,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031101,60031101,University of Cambridge,Cambridge,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030769,60030769,Vanderbilt University Medical Center,Nashville,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029929,60029929,Massachusetts General Hospital,Boston,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029082,60029082,Faculty of Medicine,Ioannina,Greece,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029080,60029080,Lääketieteellinen Tiedekunta,Helsinki,Finland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028717,60028717,Ludwig-Maximilians-Universität München,Munich,Germany,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028287,60028287,Universitätsspital Basel,Basel,Switzerland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027887,60027887,Ealing Hospital,Southall,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027671,60027671,Penn State College of Medicine,Hershey,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027512,60027512,University of Texas Health Science Center at Houston,Houston,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026748,60026748,"McMaster University, Faculty of Health Sciences",Hamilton,Canada,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024890,60024890,Vanderbilt-Ingram Cancer Center,Nashville,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024252,60024252,Kuopio University Hospital,Kuopio,Finland,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024007,60024007,Helmholtz Center Munich German Research Center for Environmental Health,Oberschleissheim,Germany,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022756,60022756,Washington University School of Medicine in St. Louis,St. Louis,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022148,60022148,University College London,London,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022109,60022109,Queen Mary University of London,London,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021568,60021568,McGovern Medical School,Houston,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020661,60020661,University of Liverpool,Liverpool,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020623,60020623,Brunel University London,Uxbridge,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019909,60019909,University of Wisconsin-Milwaukee,Milwaukee,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019160,60019160,Syddansk Universitet,Odense,Denmark,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017161,60017161,National University of Singapore,Singapore City,Singapore,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016660,60016660,University of Michigan School of Public Health,Ann Arbor,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016639,60016639,UNC Gillings School of Global Public Health,Chapel Hill,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016081,60016081,Harbor-UCLA Medical Center,Torrance,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014959,60014959,Gentofte Hospital,Hellerup,Denmark,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013369,60013369,National Human Genome Research Institute (NHGRI),Bethesda,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012914,60012914,MRC Human Genetics Unit,Edinburgh,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012516,60012516,UTHealth Houston School of Public Health,Houston,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011520,60011520,King's College London,London,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009969,60009969,MRC Epidemiology Unit,Cambridge,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008936,60008936,Nuffield Department of Medicine,Oxford,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006989,60006989,Pfizer Inc.,New York,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006654,60006654,MRC Biostatistics Unit,Cambridge,United Kingdom,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005400,60005400,Università degli Studi dell'Insubria,Varese,Italy,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005281,60005281,"National Heart, Lung, and Blood Institute (NHLBI)",Bethesda,United States,11
