@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013369,60013369,National Human Genome Research Institute (NHGRI),Bethesda,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009507,60009507,University of Montreal,Montreal,Canada,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008438,60008438,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Bethesda,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002878,60002878,Institut de Recherches Cliniques de Montréal,Montreal,Canada,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/117149184,117149184,Satellite Center Freiburg,Freiburg im Breisgau,Germany,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60137794,60137794,Baskin School of Engineering,Santa Cruz,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60109509,60109509,Leidos Inc.,Reston,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027053,60027053,National Cancer Institute at Frederick,Frederick,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112694,60112694,CNR - Istituto di Farmacologia Traslazionale,Rome,Italy,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030952,60030952,Johns Hopkins Bayview Medical Center,Baltimore,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021199,60021199,Consiglio Nazionale delle Ricerche,Rome,Italy,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012756,60012756,IRCCS Istituto Dermopatico dell'Immacolata,Rome,Italy,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/115030170,115030170,“Mediterranea” Hospital,Naples,Italy,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/100379976,100379976,IDI Farmaceutici,Pomezia,Italy,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60276990,60276990,The Catholic University of Korea Seoul St. Mary's Hospital,Seoul,South Korea,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003087,60003087,The Catholic University of Korea,Bucheon-si,South Korea,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001727,60001727,"The Catholic University of Korea, College of Medicine",Seoul,South Korea,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60118640,60118640,Melbourne School of Psychological Sciences,Melbourne,Australia,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032179,60032179,University of Wisconsin-Madison,Madison,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031437,60031437,Wake Forest University School of Medicine,Winston Salem,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030769,60030769,Vanderbilt University Medical Center,Nashville,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029929,60029929,Massachusetts General Hospital,Boston,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029311,60029311,University of Southern California,Los Angeles,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026553,60026553,University of Melbourne,Melbourne,Australia,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025685,60025685,Eli Lilly and Company,Indianapolis,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025553,60025553,University of Wisconsin School of Medicine and Public Health,Madison,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025038,60025038,"University of California, Berkeley",Berkeley,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019578,60019578,Monash University,Melbourne,Australia,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018573,60018573,The University of Texas Health Science Center at San Antonio,San Antonio,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013780,60013780,National Institute of Neurological Disorders and Stroke,Bethesda,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011470,60011470,Texas College of Osteopathic Medicine,Fort Worth,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006385,60006385,Boston University Chobanian &amp; Avedisian School of Medicine,Boston,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001361,60001361,University of Pittsburgh School of Medicine,Pittsburgh,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023997,60023997,Instituto Nacional de Infectologia Evandro Chagas (INI),Rio de Janeiro,Brazil,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006433,60006433,Johns Hopkins Medicine,Baltimore,United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005499,60005499,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60082163,60082163,Istituto Nazionale di Biostrutture e Biosistemi,Rome,Italy,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014262,60014262,IRCCS Regina Elena National Cancer Institute,Rome,Italy,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010062,60010062,Istituto Superiore Di Sanita,Rome,Italy,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60145989,60145989,Johns Hopkins Department of Biomedical Engineering,Baltimore,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030058,60030058,Beth Israel Deaconess Medical Center,Boston,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023927,60023927,Georgetown University,"Washington, D.C.",United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021918,60021918,University of Virginia,Charlottesville,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016081,60016081,Harbor-UCLA Medical Center,Torrance,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013227,60013227,Northwestern University Feinberg School of Medicine,Chicago,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013223,60013223,School of Public Health,Minneapolis,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028970,60028970,Rutgers Robert Wood Johnson Medical School,Piscataway,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026141,60026141,Florida State University College of Medicine,Tallahassee,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011991,60011991,Emma Pendleton Bradley Hospital,East Providence,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009796,60009796,The Warren Alpert Medical School,Providence,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006433,60006433,Johns Hopkins Medicine,Baltimore,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103653,60103653,Aalto University,Espoo,Finland,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/129688148,129688148,Optispan Geroscience,Seattle,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60080347,60080347,Northern California Institute for Research and Education,San Francisco,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032179,60032179,University of Wisconsin-Madison,Madison,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030612,60030612,"University of California, San Diego",La Jolla,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030162,60030162,Columbia University,New York,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029929,60029929,Massachusetts General Hospital,Boston,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029337,60029337,Biogen Inc.,Cambridge,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029311,60029311,University of Southern California,Los Angeles,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023691,60023691,"University of California, San Francisco",San Francisco,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022659,60022659,University of Connecticut,Storrs,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021947,60021947,Indiana University School of Medicine,Indianapolis,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015623,60015623,General Electric Company,Boston,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015543,60015543,University of Pittsburgh,Pittsburgh,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015183,60015183,Keck School of Medicine of USC,Los Angeles,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015095,60015095,Fordham University,New York,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014439,60014439,"University of California, Davis",Davis,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010261,60010261,Washington University in St. Louis,St. Louis,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008724,60008724,Duke University,Durham,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007278,60007278,"University of California, Irvine",Irvine,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003158,60003158,National Institute of Mental Health,Bethesda,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002032,60002032,Rush University,Chicago,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/125135513,125135513,Mt. Sinai University,New York,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/122184363,122184363,Prevent Alzheimer’s Disease,Rockville,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/116351366,116351366,Denali Therapeutics,San Francisco,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/113169130,113169130,New York Genome Center,New York,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/113106721,113106721,KRA Associates,Potomac,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/113022051,113022051,Alzheimer’s Association,Chicago,United States,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60264478,60264478,Amsterdam Neuroscience,Amsterdam,Netherlands,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60099558,60099558,Bayer Pharma AG,Berlin,Germany,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60079127,60079127,CHU de Québec-Université Laval,Quebec,Canada,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60040006,60040006,Hospital Universitario San Ignacio,Bogota,Colombia,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026245,60026245,Charité – Universitätsmedizin Berlin,Berlin,Germany,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012408,60012408,Universität zu Lübeck,Lubeck,Germany,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008734,60008734,Vrije Universiteit Amsterdam,Amsterdam,Netherlands,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001001,60001001,Broad Institute,Cambridge,United States,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/123145159,123145159,Partner Site Berlin,Berlin,Germany,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60107028,60107028,Institut de Neurobiologie de la Méditerranée,Marseille,France,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102127,60102127,Aix Marseille Université,Marseille,France,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60073834,60073834,Fondazione Edmund Mach,San Michele all'Adige,Italy,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032259,60032259,Università degli Studi di Cagliari,Cagliari,Italy,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023478,60023478,University of Kashan,Kashan,Iran,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021199,60021199,Consiglio Nazionale delle Ricerche,Rome,Italy,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60272404,60272404,Technology Innovation Institute,Abu Dhabi,United Arab Emirates,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071280,60071280,North Bengal Medical College,Darjeeling,India,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000712,60000712,University of North Bengal,Darjeeling,India,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60119084,60119084,Center for Palliative and Supportive Care,Birmingham,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029230,60029230,Heersink School of Medicine,Birmingham,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007161,60007161,American Cancer Society,Kennesaw,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005200,60005200,Duke University School of Medicine,Durham,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001513,60001513,University of Alabama at Birmingham School of Nursing,Birmingham,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000305,60000305,Case Western Reserve University,Cleveland,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032838,60032838,Stanford University School of Medicine,Stanford,United States,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027085,60027085,National Institute of Biomedical Imaging and Bioengineering (NIBIB),Bethesda,United States,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012957,60012957,University of Maryland School of Medicine,Baltimore,United States,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60097414,60097414,MSU College of Human Medicine,Grand Rapids,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031970,60031970,UCSF School of Medicine,San Francisco,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013959,60013959,University of Florida,Gainesville,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007567,60007567,University of Florida College of Medicine,Gainesville,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/123292923,123292923,GE HealthCare Inc,Marlborough,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60178586,60178586,Augusta University/University of Georgia Medical Partnership,Athens,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113050,60113050,The Michael J. Fox Foundation for Parkinson‘s Research,New York,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113011,60113011,Parkinson's UK,London,United Kingdom,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112006,60112006,Centogene AG,Rostock,Germany,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103674,60103674,Deutsches Zentrum für Neurodegenerative Erkrankungen,Bonn,Germany,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103003,60103003,NorthShore University HealthSystem,Evanston,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60097414,60097414,MSU College of Human Medicine,Grand Rapids,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60072796,60072796,University of Zambia,Lusaka,Zambia,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071367,60071367,Hue University,Hue,Viet Nam,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032228,60032228,Permanente Medical Group,NA,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030162,60030162,Columbia University,New York,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030058,60030058,Beth Israel Deaconess Medical Center,Boston,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029278,60029278,The University of Chicago,Chicago,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027086,60027086,The University of Alabama at Birmingham,Birmingham,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026530,60026530,Royal Veterinary College University of London,London,United Kingdom,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025152,60025152,University of Cincinnati,Cincinnati,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025086,60025086,Banner Sun Health Research Institute,Sun City,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024779,60024779,University of Plymouth,Plymouth,United Kingdom,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023998,60023998,Cardiff University,Cardiff,United Kingdom,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023924,60023924,Institute for Neurodegenerative Disorders,New Haven,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022148,60022148,University College London,London,United Kingdom,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021947,60021947,Indiana University School of Medicine,Indianapolis,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021519,60021519,University of Miami Leonard M. Miller School of Medicine,Miami,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021160,60021160,Cleveland Clinic Foundation,Cleveland,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021121,60021121,Indiana University Bloomington,Bloomington,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020650,60020650,University of Bristol,Bristol,United Kingdom,22
